Ticket_ID,llm_score
TKT-100897,0
TKT-103306,3
TKT-115773,2
TKT-108026,0
TKT-106239,0
TKT-110858,2
TKT-115838,3
TKT-111385,0
TKT-102890,2
TKT-106003,0
TKT-107739,0
TKT-118581,0
TKT-112931,0
TKT-110813,0
TKT-115286,0
TKT-114394,0
TKT-116804,0
TKT-119136,0
TKT-108397,0
TKT-114005,0
TKT-100002,0
TKT-114162,2
TKT-110562,0
TKT-111996,0
TKT-109961,0
TKT-100634,3
TKT-112508,0
TKT-118629,0
TKT-106476,3
TKT-115169,0
TKT-104177,0
TKT-118470,2
TKT-119724,0
TKT-111064,1
TKT-110531,0
TKT-105991,0
TKT-116694,0
TKT-102581,0
TKT-118318,2
TKT-111999,0
TKT-108385,2
TKT-110674,0
TKT-109447,2
TKT-102104,0
TKT-119333,0
TKT-117243,0
TKT-103764,0
TKT-104234,1
TKT-104994,1
TKT-105057,1
TKT-104434,0
TKT-111676,0
TKT-100717,2
TKT-103816,2
TKT-106773,0
TKT-111186,0
TKT-110738,0
TKT-114671,0
TKT-109813,0
TKT-119947,1
TKT-109288,2
TKT-106811,0
TKT-103893,1
TKT-109359,3
TKT-115129,2
TKT-110655,0
TKT-103700,0
TKT-107374,0
TKT-106314,1
TKT-112816,2
TKT-103645,0
TKT-100192,0
TKT-113414,0
TKT-100816,0
TKT-119281,0
TKT-115810,0
TKT-106160,2
TKT-115641,0
TKT-104390,1
TKT-111164,0
TKT-104927,0
TKT-105552,0
TKT-110799,0
TKT-117723,0
TKT-100238,0
TKT-112207,0
TKT-119302,0
TKT-111169,2
TKT-119258,1
TKT-104236,0
TKT-105618,0
TKT-117050,0
TKT-108640,0
TKT-105097,0
TKT-114665,1
TKT-102242,1
TKT-117492,2
TKT-103552,0
TKT-119290,0
TKT-108328,0
TKT-105628,0
TKT-110602,1
TKT-104507,3
TKT-118441,1
TKT-112174,0
TKT-114453,3
TKT-115093,2
TKT-117217,0
TKT-102294,0
TKT-111803,0
TKT-119851,0
TKT-118430,0
TKT-114318,2
TKT-117005,0
TKT-108690,2
TKT-107081,2
TKT-104733,2
TKT-108912,0
TKT-113045,0
TKT-116618,3
TKT-119193,0
TKT-111281,2
TKT-114955,0
TKT-119195,0
TKT-119110,2
TKT-111510,0
TKT-105520,0
TKT-111821,0
TKT-102700,0
TKT-101700,1
TKT-113596,0
TKT-106968,0
TKT-118635,2
TKT-116322,0
TKT-106219,0
TKT-116986,2
TKT-100086,0
TKT-118146,0
TKT-118126,0
TKT-115346,0
TKT-100136,0
TKT-106972,0
TKT-111087,0
TKT-115721,0
TKT-101200,0
TKT-106121,0
TKT-115748,0
TKT-112127,2
TKT-117606,0
TKT-114125,0
TKT-113622,1
TKT-106296,2
TKT-103927,2
TKT-114387,2
TKT-118847,0
TKT-103606,0
TKT-102330,2
TKT-111707,2
TKT-102187,2
TKT-100195,0
TKT-112356,0
TKT-115954,2
TKT-114638,0
TKT-102668,2
TKT-115195,2
TKT-102761,0
TKT-102032,0
TKT-105103,0
TKT-113652,0
TKT-101637,0
TKT-108312,0
TKT-111173,0
TKT-118591,2
TKT-103074,0
TKT-107296,0
TKT-103278,3
TKT-108003,0
TKT-116919,3
TKT-108326,0
TKT-113516,3
TKT-107352,0
TKT-113450,0
TKT-110751,0
TKT-107829,0
TKT-116446,0
TKT-107697,2
TKT-114427,0
TKT-105668,0
TKT-117064,0
TKT-110659,0
TKT-108933,0
TKT-105307,0
TKT-117274,3
TKT-118507,0
TKT-112855,0
TKT-111035,0
TKT-105488,0
TKT-108024,0
TKT-110748,3
TKT-100690,2
TKT-112013,0
TKT-110103,2
TKT-101014,0
TKT-100869,0
TKT-101993,0
TKT-110626,2
TKT-111949,0
TKT-114839,2
TKT-114924,0
TKT-110558,0
TKT-107610,0
TKT-105283,0
TKT-104370,3
TKT-101361,0
TKT-101629,0
TKT-112625,1
TKT-101551,2
TKT-108252,0
TKT-110442,2
TKT-114631,2
TKT-105039,1
TKT-119325,2
TKT-105694,0
TKT-105119,1
TKT-101134,2
TKT-110996,0
TKT-110278,2
TKT-110451,1
TKT-104017,0
TKT-110409,0
TKT-102424,2
TKT-104138,2
TKT-112048,2
TKT-100859,0
TKT-102962,0
TKT-102426,0
TKT-118565,0
TKT-107674,0
TKT-119167,0
TKT-104937,0
TKT-110896,3
TKT-105285,2
TKT-108367,0
TKT-112905,1
TKT-102093,0
TKT-118424,0
TKT-111336,0
TKT-111683,0
TKT-107817,3
TKT-101920,0
TKT-100082,0
TKT-113318,0
TKT-117657,3
TKT-104396,0
TKT-108475,2
TKT-101813,0
TKT-101271,0
TKT-115226,0
TKT-102994,1
TKT-118999,0
TKT-115674,0
TKT-115438,0
TKT-118407,0
TKT-118369,0
TKT-102642,0
TKT-109280,0
TKT-116719,0
TKT-104195,1
TKT-113032,3
TKT-112768,0
TKT-112360,0
TKT-103849,0
TKT-119857,1
TKT-118372,0
TKT-116194,0
TKT-115253,0
TKT-116193,3
TKT-103554,0
TKT-113237,0
TKT-102600,0
TKT-117272,0
TKT-101518,0
TKT-104117,0
TKT-110825,2
TKT-105755,3
TKT-105633,0
TKT-108399,1
TKT-118163,0
TKT-113065,2
TKT-107162,0
TKT-114256,0
TKT-111737,2
TKT-115441,0
TKT-101988,2
TKT-107737,0
TKT-110561,2
TKT-100201,0
TKT-119103,0
TKT-115166,0
TKT-104855,0
TKT-118875,2
TKT-109741,1
TKT-112502,0
TKT-115950,0
TKT-103765,0
TKT-117367,2
TKT-113452,0
TKT-106432,2
TKT-107846,0
TKT-112253,0
TKT-116402,0
TKT-116433,0
TKT-100887,0
TKT-106261,2
TKT-106989,0
TKT-106043,0
TKT-110808,0
TKT-101424,2
TKT-116523,1
TKT-115924,0
TKT-100112,0
TKT-108160,2
TKT-118692,2
TKT-116199,0
TKT-104559,0
TKT-117628,2
TKT-111442,0
TKT-111254,2
TKT-117910,2
TKT-108566,0
TKT-116311,0
TKT-110758,0
TKT-103731,2
TKT-118967,0
TKT-104986,0
TKT-102763,1
TKT-113794,2
TKT-118305,0
TKT-101855,0
TKT-115599,3
TKT-112812,2
TKT-100999,0
TKT-100389,1
TKT-111599,2
TKT-106426,0
TKT-110578,0
TKT-119160,2
TKT-108112,0
TKT-104997,0
TKT-114211,0
TKT-119205,0
TKT-104796,2
TKT-104769,0
TKT-111065,0
TKT-104173,0
TKT-119153,0
TKT-101907,0
TKT-104946,0
TKT-108560,0
TKT-106033,2
TKT-107619,1
TKT-101151,2
TKT-118239,0
TKT-109689,1
TKT-107106,2
TKT-118860,2
TKT-104287,2
TKT-102230,0
TKT-100174,0
TKT-108752,0
TKT-103408,2
TKT-101538,0
TKT-102292,0
TKT-109523,0
TKT-101363,0
TKT-104357,0
TKT-100680,0
TKT-113050,0
TKT-103664,2
TKT-100508,0
TKT-100166,0
TKT-113689,0
TKT-118245,0
TKT-101914,0
TKT-107263,3
TKT-110728,2
TKT-101104,1
TKT-112067,0
TKT-102610,0
TKT-109944,0
TKT-105310,0
TKT-118619,2
TKT-111108,2
TKT-111156,2
TKT-100152,0
TKT-113422,0
TKT-102832,2
TKT-119898,0
TKT-116858,3
TKT-103551,1
TKT-117462,0
TKT-118545,0
TKT-112541,0
TKT-104538,0
TKT-114367,3
TKT-118186,0
TKT-110014,2
TKT-112278,2
TKT-117403,0
TKT-115088,0
TKT-119027,2
TKT-105141,2
TKT-111814,0
TKT-118718,0
TKT-103450,2
TKT-116589,0
TKT-113156,1
TKT-102749,3
TKT-112707,2
TKT-113131,0
TKT-112251,0
TKT-110179,2
TKT-105810,1
TKT-105634,2
TKT-111580,2
TKT-113926,0
TKT-119164,3
TKT-101380,0
TKT-118637,0
TKT-114901,2
TKT-103832,0
TKT-104776,2
TKT-104276,0
TKT-104958,2
TKT-117621,0
TKT-116662,0
TKT-107415,0
TKT-103252,1
TKT-116960,3
TKT-116673,2
TKT-119637,2
TKT-117811,0
TKT-114300,0
TKT-115523,2
TKT-114270,0
TKT-112327,0
TKT-111546,0
TKT-115639,1
TKT-115042,2
TKT-114208,0
TKT-102468,2
TKT-117903,0
TKT-116654,0
TKT-111757,0
TKT-113869,0
TKT-109583,0
TKT-106696,0
TKT-103180,0
TKT-115089,1
TKT-108275,0
TKT-109065,2
TKT-111030,2
TKT-117837,0
TKT-104557,2
TKT-107812,0
TKT-112839,0
TKT-106297,0
TKT-119860,0
TKT-114534,2
TKT-119708,0
TKT-101132,0
TKT-110642,2
TKT-110521,0
TKT-119678,2
TKT-102871,1
TKT-112996,0
TKT-101772,0
TKT-110593,0
TKT-101913,0
TKT-114212,0
TKT-109256,0
TKT-112602,0
TKT-114188,0
TKT-115417,2
TKT-101105,0
TKT-117759,2
TKT-104956,0
TKT-108307,2
TKT-119447,2
TKT-103696,2
TKT-107778,2
TKT-117041,2
TKT-100628,1
TKT-102451,0
TKT-116953,0
TKT-119962,2
TKT-102176,2
TKT-117838,0
TKT-102787,1
TKT-112297,0
TKT-101196,0
TKT-107618,2
TKT-104444,0
TKT-111128,2
TKT-115514,0
TKT-105722,2
TKT-117705,2
TKT-110695,2
TKT-104967,2
TKT-110410,0
TKT-104009,0
TKT-115515,0
TKT-103583,0
TKT-119794,2
TKT-112424,2
TKT-108277,2
TKT-103667,0
TKT-112474,0
TKT-112782,2
TKT-110211,0
TKT-103423,0
TKT-110717,2
TKT-108199,2
TKT-118563,3
TKT-105366,2
TKT-102895,0
TKT-114122,3
TKT-101296,0
TKT-103642,0
TKT-117206,0
TKT-118370,0
TKT-119703,0
TKT-119520,1
TKT-108548,0
TKT-105451,1
TKT-110685,3
TKT-115449,3
TKT-107866,0
TKT-112867,0
TKT-114607,0
TKT-109797,3
TKT-111755,2
TKT-113979,2
TKT-109738,0
TKT-114385,0
TKT-106474,0
TKT-108811,2
TKT-100492,0
TKT-111691,2
TKT-117941,0
TKT-101116,2
TKT-105637,2
TKT-105085,0
TKT-101757,2
TKT-111486,3
TKT-117252,0
TKT-119060,2
TKT-106353,0
TKT-119901,0
TKT-119982,2
TKT-103644,0
TKT-114350,0
TKT-112001,0
TKT-111185,0
TKT-101696,1
TKT-102295,0
TKT-114794,0
TKT-114696,1
TKT-105939,0
TKT-118997,0
TKT-109968,0
TKT-111033,2
TKT-103313,2
TKT-114824,3
TKT-109784,2
TKT-109915,2
TKT-100215,0
TKT-101072,0
TKT-108682,2
TKT-107006,2
TKT-113379,2
TKT-108652,0
TKT-113705,3
TKT-115384,2
TKT-100025,0
TKT-119442,0
TKT-110601,0
TKT-107659,0
TKT-113401,2
TKT-105690,0
TKT-109744,0
TKT-119231,0
TKT-118627,0
TKT-112721,0
TKT-109171,0
TKT-110847,2
TKT-111908,1
TKT-100630,3
TKT-118686,0
TKT-108707,0
TKT-117583,0
TKT-106614,0
TKT-105243,0
TKT-101102,0
TKT-102204,0
TKT-119802,1
TKT-112903,2
TKT-111477,0
TKT-111308,0
TKT-113767,0
TKT-115064,1
TKT-112512,2
TKT-119992,0
TKT-114890,0
TKT-100719,2
TKT-113839,0
TKT-106155,0
TKT-104025,3
TKT-108224,2
TKT-115493,1
TKT-116093,0
TKT-105818,2
TKT-111956,0
TKT-103866,0
TKT-102745,2
TKT-111867,1
TKT-110343,0
TKT-117493,0
TKT-111950,0
TKT-118099,0
TKT-104214,0
TKT-112096,0
TKT-115193,0
TKT-101401,0
TKT-112828,2
TKT-103253,0
TKT-118642,2
TKT-102158,0
TKT-108578,3
TKT-117497,0
TKT-107011,1
TKT-117181,0
TKT-110197,2
TKT-103841,0
TKT-111849,0
TKT-102100,0
TKT-101673,0
TKT-110293,2
TKT-104213,1
TKT-107480,2
TKT-114562,2
TKT-117045,0
TKT-111515,1
TKT-108547,0
TKT-114823,0
TKT-116923,2
TKT-116363,3
TKT-114609,2
TKT-109388,0
TKT-110070,2
TKT-110860,0
TKT-102005,3
TKT-115887,2
TKT-115233,0
TKT-113411,0
TKT-102257,2
TKT-117120,0
TKT-105574,0
TKT-109083,0
TKT-105355,0
TKT-106093,0
TKT-107935,2
TKT-101519,0
TKT-101378,0
TKT-115206,0
TKT-113200,0
TKT-118191,0
TKT-105842,0
TKT-107122,0
TKT-116211,2
TKT-112820,0
TKT-105832,0
TKT-109821,0
TKT-112718,2
TKT-100522,0
TKT-115372,0
TKT-100234,1
TKT-112180,0
TKT-106318,0
TKT-111992,0
TKT-118554,0
TKT-101948,3
TKT-106361,0
TKT-119432,2
TKT-118527,2
TKT-111684,0
TKT-115927,0
TKT-119106,0
TKT-102224,2
TKT-119057,2
TKT-115246,0
TKT-116209,0
TKT-105571,2
TKT-104523,0
TKT-105793,2
TKT-105738,0
TKT-104728,0
TKT-107818,0
TKT-108859,0
TKT-119924,3
TKT-115275,2
TKT-102437,0
TKT-114087,1
TKT-111989,0
TKT-103167,0
TKT-113752,3
TKT-115920,0
TKT-114027,0
TKT-107016,0
TKT-113386,2
TKT-115998,2
TKT-112641,0
TKT-117709,0
TKT-104945,0
TKT-115649,0
TKT-112237,2
TKT-106046,0
TKT-109227,0
TKT-105585,0
TKT-105590,2
TKT-101228,2
TKT-113341,0
TKT-113333,2
TKT-114743,0
TKT-108244,0
TKT-117643,0
TKT-116237,2
TKT-106555,0
TKT-115373,0
TKT-112145,0
TKT-100159,2
TKT-101589,2
TKT-115369,0
TKT-105565,0
TKT-107190,0
TKT-117401,2
TKT-110576,0
TKT-115061,0
TKT-113364,0
TKT-101556,3
TKT-102828,2
TKT-100436,0
TKT-115592,2
TKT-119669,0
TKT-102780,1
TKT-103701,0
TKT-105686,1
TKT-104727,2
TKT-102951,0
TKT-102555,1
TKT-110350,0
TKT-117172,2
TKT-112737,2
TKT-106465,0
TKT-107355,1
TKT-115717,3
TKT-107823,0
TKT-112449,0
TKT-118566,1
TKT-115271,0
TKT-105185,0
TKT-108549,0
TKT-105242,0
TKT-102092,2
TKT-110207,1
TKT-111948,2
TKT-100187,0
TKT-117356,0
TKT-117566,0
TKT-101381,0
TKT-117726,0
TKT-108605,0
TKT-115743,2
TKT-111528,0
TKT-115038,0
TKT-118510,3
TKT-108448,0
TKT-111390,3
TKT-119906,0
TKT-107295,0
TKT-108068,0
TKT-112935,2
TKT-109959,0
TKT-109764,1
TKT-100024,0
TKT-103363,0
TKT-101088,0
TKT-112866,2
TKT-110886,2
TKT-111590,0
TKT-119179,0
TKT-110503,0
TKT-112306,0
TKT-117079,0
TKT-115906,0
TKT-111944,0
TKT-106337,2
TKT-100276,0
TKT-112413,0
TKT-103906,0
TKT-105845,0
TKT-119713,0
TKT-101137,2
TKT-113324,0
TKT-102490,2
TKT-116165,3
TKT-107742,0
TKT-114482,2
TKT-113127,0
TKT-103935,0
TKT-115072,3
TKT-102384,2
TKT-108016,2
TKT-107084,2
TKT-116499,0
TKT-101863,0
TKT-115688,0
TKT-100364,0
TKT-109094,2
TKT-117518,0
TKT-103802,1
TKT-115309,0
TKT-103536,0
TKT-103825,2
TKT-106642,0
TKT-118657,0
TKT-112991,0
TKT-117528,0
TKT-113527,0
TKT-107269,0
TKT-117720,2
TKT-107929,2
TKT-112982,2
TKT-107166,2
TKT-112869,0
TKT-105867,2
TKT-104761,2
TKT-100882,1
TKT-113893,2
TKT-118571,2
TKT-100557,0
TKT-101960,0
TKT-113331,3
TKT-101207,0
TKT-107684,0
TKT-116859,0
TKT-112021,3
TKT-110485,0
TKT-103630,0
TKT-101708,0
TKT-101140,3
TKT-106207,2
TKT-118400,0
TKT-117634,0
TKT-102660,0
TKT-114852,2
TKT-101307,0
TKT-116212,1
TKT-112452,2
TKT-106905,0
TKT-111927,0
TKT-114072,2
TKT-109429,2
TKT-102151,2
TKT-118167,2
TKT-113283,0
TKT-105004,1
TKT-115996,0
TKT-101627,2
TKT-109714,2
TKT-100358,0
TKT-100138,0
TKT-108491,2
TKT-116766,0
TKT-111181,0
TKT-100340,0
TKT-104857,0
TKT-109569,2
TKT-113865,0
TKT-110582,0
TKT-105498,0
TKT-108556,0
TKT-110913,1
TKT-101932,1
TKT-102352,1
TKT-115848,2
TKT-103236,0
TKT-112355,3
TKT-109493,0
TKT-118230,0
TKT-103807,0
TKT-101936,0
TKT-105619,0
TKT-114973,0
TKT-117548,2
TKT-106139,0
TKT-100785,0
TKT-108036,0
TKT-108315,0
TKT-119484,3
TKT-102169,0
TKT-114138,0
TKT-111826,2
TKT-116346,2
TKT-106591,0
TKT-104458,0
TKT-114325,0
TKT-107597,0
TKT-109370,0
TKT-104652,2
TKT-100442,2
TKT-109591,0
TKT-118763,0
TKT-117560,1
TKT-109649,0
TKT-105744,2
TKT-115747,2
TKT-115845,0
TKT-111951,0
TKT-100929,2
TKT-119186,2
TKT-108767,0
TKT-111120,3
TKT-114730,0
TKT-111738,2
TKT-113790,0
TKT-119113,2
TKT-102011,0
TKT-117297,3
TKT-107611,2
TKT-116028,0
TKT-117607,0
TKT-119806,0
TKT-106564,0
TKT-118666,0
TKT-116390,0
TKT-111172,2
TKT-107835,0
TKT-103361,0
TKT-112966,2
TKT-110135,0
TKT-101141,0
TKT-118614,0
TKT-118745,2
TKT-115007,0
TKT-115434,3
TKT-116743,0
TKT-103134,0
TKT-106990,0
TKT-118226,2
TKT-101823,1
TKT-110081,1
TKT-103259,0
TKT-110213,0
TKT-104020,0
TKT-118852,2
TKT-103500,2
TKT-102658,0
TKT-113749,2
TKT-110516,2
TKT-101819,0
TKT-107461,0
TKT-105624,0
TKT-118108,0
TKT-107064,3
TKT-109342,0
TKT-112336,0
TKT-104669,0
TKT-109428,0
TKT-105476,0
TKT-119849,2
TKT-115670,2
TKT-101856,2
TKT-102282,0
TKT-113392,0
TKT-106439,0
TKT-106031,0
TKT-100386,0
TKT-101628,2
TKT-111777,0
TKT-119358,0
TKT-113851,0
TKT-107718,3
TKT-107544,0
TKT-111381,2
TKT-104658,0
TKT-112497,2
TKT-109101,2
TKT-110058,1
TKT-101842,0
TKT-116585,0
TKT-103868,0
TKT-105054,1
TKT-105889,0
TKT-114376,0
TKT-119044,0
TKT-116715,0
TKT-103808,2
TKT-118102,2
TKT-100935,0
TKT-110651,3
TKT-101774,2
TKT-117808,0
TKT-103744,0
TKT-105443,0
TKT-118303,0
TKT-113969,0
TKT-101875,0
TKT-103760,0
TKT-118717,0
TKT-103052,0
TKT-113654,0
TKT-113146,2
TKT-118736,0
TKT-104615,0
TKT-115812,1
TKT-103321,0
TKT-118171,0
TKT-103311,2
TKT-117695,0
TKT-118159,0
TKT-117800,2
TKT-112743,0
TKT-112871,1
TKT-111595,0
TKT-108210,2
TKT-111431,0
TKT-116018,2
TKT-101517,0
TKT-119039,0
TKT-104492,0
TKT-103112,2
TKT-116566,0
TKT-116294,2
TKT-111834,0
TKT-102866,2
TKT-100855,0
TKT-118414,0
TKT-104912,2
TKT-113860,0
TKT-105463,2
TKT-105482,2
TKT-112605,0
TKT-118301,3
TKT-103828,0
TKT-118094,2
TKT-104697,2
TKT-115200,0
TKT-104987,2
TKT-104650,0
TKT-110288,0
TKT-106796,0
TKT-105808,2
TKT-105410,3
TKT-108333,2
TKT-102800,2
TKT-109836,0
TKT-110332,0
TKT-112728,0
TKT-113778,2
TKT-107815,0
TKT-104378,0
TKT-108921,1
TKT-106716,0
TKT-102261,3
TKT-107429,0
TKT-109302,0
TKT-118989,2
TKT-111190,2
TKT-102007,0
TKT-100193,2
TKT-113803,0
TKT-118915,0
TKT-108770,0
TKT-116300,0
TKT-100771,0
TKT-110587,0
TKT-112466,0
TKT-117938,0
TKT-114868,1
TKT-114567,0
TKT-116789,0
TKT-119726,0
TKT-110088,0
TKT-116910,0
TKT-106317,0
TKT-111851,0
TKT-106581,0
TKT-101447,0
TKT-100342,0
TKT-113319,0
TKT-111328,0
TKT-117111,0
TKT-109168,2
TKT-119048,2
TKT-107368,3
TKT-102044,0
TKT-107156,0
TKT-116288,0
TKT-107851,0
TKT-110178,2
TKT-112132,0
TKT-113615,0
TKT-117044,0
TKT-101492,1
TKT-100778,0
TKT-109885,0
TKT-109277,0
TKT-102524,0
TKT-105374,2
TKT-119122,0
TKT-116232,3
TKT-114849,0
TKT-117371,0
TKT-108259,0
TKT-117980,0
TKT-100040,0
TKT-111240,0
TKT-118371,3
TKT-114424,1
TKT-111639,0
TKT-106816,2
TKT-117587,2
TKT-118104,0
TKT-110704,0
TKT-114140,0
TKT-101460,2
TKT-118577,2
TKT-104493,0
TKT-113074,0
TKT-113686,0
TKT-113947,2
TKT-111002,1
TKT-115432,1
TKT-107230,0
TKT-115686,1
TKT-110412,0
TKT-105075,2
TKT-109641,2
TKT-118900,1
TKT-104088,2
TKT-118825,2
TKT-114949,0
TKT-104249,0
TKT-116807,0
TKT-119306,0
TKT-110096,0
TKT-119525,2
TKT-112109,2
TKT-106142,0
TKT-105661,0
TKT-113970,0
TKT-115037,2
TKT-109031,1
TKT-102659,2
TKT-100141,0
TKT-102597,0
TKT-106701,0
TKT-115223,0
TKT-119902,3
TKT-107418,1
TKT-117522,0
TKT-110449,0
TKT-112130,0
TKT-117972,1
TKT-116843,2
TKT-116013,0
TKT-108179,0
TKT-111565,0
TKT-117332,0
TKT-109528,2
TKT-106370,2
TKT-104628,2
TKT-114478,0
TKT-100441,0
TKT-109794,2
TKT-109046,0
TKT-103830,2
TKT-119069,0
TKT-106344,0
TKT-118258,3
TKT-101958,2
TKT-100155,0
TKT-110487,2
TKT-118518,0
TKT-104578,0
TKT-101089,0
TKT-112576,0
TKT-109122,0
TKT-107950,0
TKT-111101,1
TKT-118357,2
TKT-106416,0
TKT-116021,0
TKT-109087,2
TKT-111439,2
TKT-107096,2
TKT-101098,2
TKT-105433,0
TKT-113230,0
TKT-106450,0
TKT-112328,0
TKT-110785,0
TKT-103348,0
TKT-104079,2
TKT-109177,2
TKT-119383,0
TKT-100587,2
TKT-109346,2
TKT-113269,2
TKT-113537,0
TKT-117816,0
TKT-110964,0
TKT-113675,0
TKT-116299,2
TKT-100645,0
TKT-111749,0
TKT-109587,1
TKT-116648,0
TKT-111739,0
TKT-115036,0
TKT-100226,0
TKT-103864,2
TKT-110592,0
TKT-118695,3
TKT-119823,0
TKT-116154,2
TKT-108438,0
TKT-101529,0
TKT-118158,0
TKT-100923,0
TKT-117777,0
TKT-117053,1
TKT-110102,2
TKT-107183,0
TKT-112150,0
TKT-118945,0
TKT-102591,1
TKT-105906,1
TKT-111205,2
TKT-107133,0
TKT-102307,0
TKT-117071,0
TKT-114203,3
TKT-100612,1
TKT-111168,0
TKT-106629,0
TKT-104135,0
TKT-101898,0
TKT-113937,0
TKT-100282,0
TKT-100258,0
TKT-111116,0
TKT-119460,0
TKT-104943,0
TKT-114721,1
TKT-111531,2
TKT-106971,1
TKT-114889,0
TKT-113521,1
TKT-105223,0
TKT-102285,2
TKT-108078,0
TKT-106710,0
TKT-119362,0
TKT-110403,0
TKT-100475,0
TKT-116391,1
TKT-106411,2
TKT-102551,0
TKT-106852,2
TKT-105546,0
TKT-113489,0
TKT-118059,0
TKT-109203,0
TKT-110183,0
TKT-113565,2
TKT-116280,0
TKT-118401,2
TKT-107193,0
TKT-106823,0
TKT-119287,2
TKT-100781,2
TKT-114939,3
TKT-110983,2
TKT-106519,2
TKT-105774,2
TKT-113171,0
TKT-109283,0
TKT-109369,0
TKT-119180,0
TKT-110271,0
TKT-105055,0
TKT-110800,2
TKT-119030,0
TKT-101727,2
TKT-116994,0
TKT-116009,2
TKT-104666,3
TKT-108535,3
TKT-103750,0
TKT-112924,0
TKT-112722,0
TKT-111407,2
TKT-100097,0
TKT-103137,0
TKT-113368,2
TKT-114357,2
TKT-113140,2
TKT-115177,0
TKT-103648,0
TKT-110849,1
TKT-118533,2
TKT-101633,0
TKT-112464,1
TKT-111861,1
TKT-119753,2
TKT-106171,0
TKT-107521,0
TKT-100572,2
TKT-109879,0
TKT-119093,3
TKT-100597,0
TKT-115352,0
TKT-107345,0
TKT-106304,0
TKT-119472,0
TKT-116376,0
TKT-118114,2
TKT-101753,0
TKT-105432,0
TKT-113183,0
TKT-117813,0
TKT-119491,0
TKT-111929,2
TKT-118559,2
TKT-109135,0
TKT-118820,2
TKT-101171,0
TKT-115562,0
TKT-107927,0
TKT-119301,0
TKT-118938,0
TKT-119575,0
TKT-118029,2
TKT-114531,2
TKT-115892,2
TKT-119189,2
TKT-117258,2
TKT-119338,0
TKT-102643,2
TKT-105347,0
TKT-109032,0
TKT-116965,0
TKT-100204,0
TKT-107896,0
TKT-109833,2
TKT-102014,0
TKT-117289,0
TKT-117015,0
TKT-108461,0
TKT-101974,2
TKT-100162,1
TKT-104998,2
TKT-118200,0
TKT-109557,0
TKT-104713,1
TKT-109067,0
TKT-101431,0
TKT-115261,0
TKT-112835,0
TKT-113975,0
TKT-119159,0
TKT-107710,0
TKT-107736,2
TKT-104283,0
TKT-107531,0
TKT-114139,0
TKT-117069,1
TKT-113493,0
TKT-110053,0
TKT-110851,0
TKT-103384,0
TKT-102839,0
TKT-118302,0
TKT-115078,0
TKT-115941,0
TKT-110595,0
TKT-115433,0
TKT-102096,1
TKT-110195,0
TKT-107999,0
TKT-118656,0
TKT-105017,2
TKT-102757,0
TKT-106397,0
TKT-110077,0
TKT-113930,0
TKT-114082,2
TKT-102097,0
TKT-108329,1
TKT-109028,0
TKT-103471,2
TKT-112889,2
TKT-114472,0
TKT-116230,0
TKT-101733,0
TKT-119812,0
TKT-101283,0
TKT-112485,2
TKT-112448,0
TKT-110028,1
TKT-101019,2
TKT-116184,0
TKT-118479,0
TKT-109518,0
TKT-117520,0
TKT-101651,0
TKT-100830,0
TKT-101169,0
TKT-110720,2
TKT-106256,0
TKT-105469,0
TKT-116044,0
TKT-110258,0
TKT-116063,0
TKT-117251,2
TKT-111166,2
TKT-119451,2
TKT-105093,0
TKT-100541,0
TKT-109324,0
TKT-117047,0
TKT-112693,0
TKT-119372,0
TKT-103390,1
TKT-112080,2
TKT-111154,0
TKT-114226,0
TKT-116977,0
TKT-116029,0
TKT-119937,2
TKT-110775,0
TKT-111005,2
TKT-103959,2
TKT-106643,2
TKT-116100,1
TKT-116087,0
TKT-103586,0
TKT-118014,0
TKT-102563,2
TKT-110822,0
TKT-119213,0
TKT-105036,2
TKT-101080,0
TKT-105891,0
TKT-114537,0
TKT-102023,1
TKT-113109,0
TKT-118996,0
TKT-107909,0
TKT-118744,2
TKT-116610,0
TKT-101013,2
TKT-114871,0
TKT-109235,1
TKT-105251,0
TKT-109596,0
TKT-102179,1
TKT-117081,3
TKT-117508,0
TKT-112087,2
TKT-105110,1
TKT-101778,2
TKT-117919,0
TKT-115379,0
TKT-107604,3
TKT-113944,1
TKT-117421,0
TKT-118116,0
TKT-119944,2
TKT-110473,1
TKT-114933,2
TKT-105132,0
TKT-102159,2
TKT-111329,0
TKT-114042,0
TKT-114566,0
TKT-106445,0
TKT-103967,0
TKT-101428,0
TKT-103081,1
TKT-102520,0
TKT-111754,0
TKT-110047,0
TKT-118106,2
TKT-106019,2
TKT-116832,2
TKT-116898,2
TKT-103727,1
TKT-108553,0
TKT-118953,0
TKT-109496,2
TKT-106251,3
TKT-105926,3
TKT-116406,0
TKT-108894,0
TKT-108706,0
TKT-101376,0
TKT-101724,0
TKT-103754,0
TKT-110517,0
TKT-119038,0
TKT-104082,0
TKT-111870,1
TKT-118437,0
TKT-112500,1
TKT-113057,1
TKT-116140,0
TKT-110773,0
TKT-109951,2
TKT-114571,0
TKT-117030,0
TKT-119712,0
TKT-114215,2
TKT-115997,0
TKT-107165,0
TKT-117926,2
TKT-111182,2
TKT-119439,0
TKT-104875,2
TKT-110736,0
TKT-118599,0
TKT-115990,2
TKT-112258,0
TKT-100685,2
TKT-111435,2
TKT-118448,2
TKT-114291,1
TKT-102461,0
TKT-112275,0
TKT-111889,2
TKT-107128,2
TKT-116377,0
